order_id,order_date,city,category,product,quantity,unit_price,total_amount,customer_id
1211,2024-02-22,CHI,Electronics,Laptop,2,991.64,1983.28,88
2764,2025-12-10,NY,Electronics,Phone Case,1,12.9,12.9,26
1403,2025-11-10,SF,Clothing,Jacket,3,107.19,321.57,369
1797,2024-11-03,CHI,Clothing,Jeans,2,48.54,97.08,27
1250,2025-11-24,CHI,Home,Lamp,,27.34,54.68,189
2372,2024-11-02,NY,Toys,Board Game,2,23.31,46.62,442
361,2024-04-05,CHI,Grocery,Coffee Beans,3,15.55,46.65,326
378,2025-03-09,NY,Home,Cookware Set,3,90.42,271.26,328
2621,2024-11-14,NY,Toys,Action Figure,1,13.6,13.6,306
1825,2025-11-23,CHI,Electronics,Phone Case,1,13.11,13.11,310
1843,2025-12-23,LA,Grocery,Olive Oil,2,19.12,38.24,466
65,2024-09-10,SF,Clothing,Jacket,2,133.01,266.02,393
2710,2024-02-13,SF,Home,Lamp,3,26.59,79.77,424
1455,2024-10-02,NY,Grocery,Olive Oil,1,18.95,18.95,64
1592,2024-11-05,CHI,Grocery,Snack Box,4,8.74,34.96,206
2967,2025-11-25,NY,Electronics,Phone Case,4,13.41,53.64,239
1263,2025-12-20,SF,Toys,Puzzle,1,17.11,17.11,179
2956,2024-12-25,NY,Clothing,T-Shirt,2,21.97,43.94,280
1064,2024-07-18,SF,Electronics,Phone Case,1,13.27,13.27,23
422,2024-11-23,CHI,Grocery,Coffee Beans,3,13.49,40.47,436
512,2025-12-28,NY,Clothing,Jacket,2,121.53,243.06,390
1484,2024-08-03,SF,Clothing,T-Shirt,3,21.88,65.64,295
1799,2025-12-11,LA,Grocery,Olive Oil,2,19.89,39.78,198
1466,2025-06-04,SF,Grocery,Coffee Beans,2,15.29,30.58,482
40,2024-11-24,LA,Grocery,Olive Oil,1,24.85,24.85,140
2335,2025-11-06,NY,Home,Cookware Set,1,78.91,78.91,57
2627,2024-06-21,NY,Toys,Action Figure,3,11.68,35.04,3
1444,2025-12-11,NY,Home,Lamp,1,32.52,32.52,28
2538,2025-08-02,CHI,Grocery,Snack Box,2,10.44,20.88,111
525,2024-06-12,CHI,Clothing,T-Shirt,3,20.12,60.36,48
155,2024-06-05,CHI,Toys,Action Figure,1,12.59,12.59,35
646,2024-08-01,NY,Home,Blender,1,46.43,46.43,240
212,2024-12-12,LA,Home,Cookware Set,1,97.7,97.7,488
1793,2025-03-03,CHI,Home,Blender,2,50.97,101.94,228
2101,2024-09-03,CHI,Electronics,Phone Case,2,14.86,29.72,317
838,2024-11-27,LA,Clothing,Jacket,3,135.27,405.81,83
1420,2024-12-13,LA,Home,Cookware Set,1,88.35,88.35,327
1416,2025-09-24,NY,Home,Cookware Set,1,96.61,96.61,24
315,2025-04-06,SF,Home,Blender,3,46.81,140.43,284
2187,2025-12-09,LA,Electronics,Laptop,5,980.56,4902.8,340
197,2025-04-25,NY,Toys,Puzzle,3,19.79,59.37,464
196,2025-11-05,NY,Clothing,T-Shirt,1,18.91,18.91,147
1359,2025-08-14,CHI,Toys,Puzzle,2,15.96,31.92,500
2278,2024-12-15,CHI,Toys,Board Game,1,28.34,28.34,2
283,2025-09-04,NY,Clothing,T-Shirt,1,17.61,17.61,126
669,2025-03-28,CHI,Home,Blender,2,51.58,103.16,23
39,2025-09-18,NY,Clothing,Jeans,3,60.51,181.53,342
2856,2025-07-15,CHI,Electronics,Phone Case,1,13.68,13.68,244
687,2025-09-18,LA,Clothing,T-Shirt,1,17.79,17.79,306
1628,2024-11-19,SF,Grocery,Olive Oil,1,24.37,24.37,76
1483,2025-12-11,LA,Grocery,Snack Box,3,10.24,30.72,489
1242,2024-01-10,CHI,Electronics,Headphones,2,40.86,81.72,258
2585,2024-12-15,NY,Toys,Board Game,1,23.01,23.01,485
400,2024-12-27,NY,Clothing,Jeans,1,51.84,51.84,111
379,2024-11-13,NY,Grocery,Snack Box,1,10.35,10.35,262
2604,2024-11-16,LA,Grocery,Snack Box,,9.55,19.1,404
69,2024-11-01,CHI,Grocery,Olive Oil,,21.85,87.4,437
828,2025-11-27,CHI,Clothing,Jeans,1,52.57,52.57,142
26,2025-11-22,CHI,Grocery,Snack Box,3,9.92,29.76,182
402,2024-12-28,CHI,Electronics,Phone Case,3,14.09,42.27,285
2962,2024-11-03,LA,Home,Blender,1,43.72,43.72,491
1643,2024-12-21,CHI,Home,Cookware Set,4,79.89,319.56,58
2476,2024-02-11,CHI,Toys,Action Figure,4,13.63,54.52,477
1426,2024-03-13,LA,Electronics,Laptop,1,880.43,880.43,401
501,2024-12-15,SF,Grocery,Snack Box,2,9.12,18.24,423
1333,2024-11-22,NY,Home,Cookware Set,3,95.41,286.23,61
2839,2024-04-13,NY,Electronics,Laptop,1,996.7,996.7,194
877,2025-11-27,CHI,Toys,Board Game,1,25.4,25.4,481
2280,2024-04-02,CHI,Clothing,T-Shirt,1,19.7,19.7,265
2098,2025-02-18,NY,Home,Cookware Set,2,85.41,170.82,121
1123,2024-02-10,CHI,Home,Blender,2,42.0,84.0,332
833,2024-12-21,CHI,Toys,Puzzle,1,18.22,18.22,228
109,2025-07-09,NY,Toys,Puzzle,1,19.75,19.75,97
1765,2025-06-24,LA,Toys,Action Figure,2,12.98,25.96,485
2464,2024-08-04,NY,Home,Lamp,1,29.89,29.89,34
2060,2024-10-01,SF,Grocery,Snack Box,1,10.43,10.43,354
2401,2024-12-16,NY,Toys,Puzzle,3,15.98,47.94,364
1634,2024-04-11,NY,Clothing,Jeans,,57.71,57.71,139
656,2024-08-07,NY,Clothing,Jeans,5,46.86,234.3,396
1714,2025-12-27,SF,Toys,Puzzle,2,20.5,41.0,464
831,2024-10-22,NY,Toys,Board Game,4,21.85,87.4,56
2555,2024-12-04,SF,Home,Lamp,1,31.42,31.42,448
2554,2025-12-20,CHI,Home,Blender,4,51.58,206.32,179
200,2025-06-11,LA,Electronics,Laptop,1,926.12,926.12,150
935,2024-11-27,CHI,Toys,Board Game,1,21.33,21.33,352
1275,2024-06-02,CHI,Electronics,Headphones,3,40.83,122.49,381
2663,2025-10-08,CHI,Toys,Puzzle,1,19.64,19.64,191
1970,2024-05-30,LA,Electronics,Headphones,2,39.23,78.46,333
1378,2024-01-02,LA,Electronics,Phone Case,2,14.33,28.66,242
2215,2024-05-14,NY,Grocery,Snack Box,1,9.92,9.92,140
2726,2025-03-04,SF,Electronics,Phone Case,3,14.6,43.8,356
1735,2024-07-15,CHI,Toys,Action Figure,5,12.2,61.0,322
845,2024-07-18,LA,Home,Blender,2,42.66,85.32,401
1096,2024-09-09,CHI,Clothing,Jeans,1,47.81,47.81,236
1768,2025-11-28,NY,Grocery,Snack Box,2,11.05,22.1,467
888,2024-12-23,LA,Toys,Action Figure,2,13.27,26.54,252
2294,2025-10-24,CHI,Grocery,Snack Box,2,8.61,17.22,476
513,2025-11-14,,Home,Cookware Set,2,84.5,169.0,346
1881,2025-05-24,CHI,Electronics,Laptop,1,948.07,948.07,212
2119,2025-06-01,SF,Electronics,Headphones,2,45.02,90.04,200
2144,2025-05-27,LA,Home,Cookware Set,1,74.88,74.88,489
173,2025-06-27,SF,Home,Blender,2,39.28,78.56,180
1614,2024-06-28,LA,Clothing,Jeans,4,52.84,211.36,166
423,2025-11-16,LA,Grocery,Coffee Beans,1,12.66,12.66,170
1973,2024-11-12,CHI,Electronics,Headphones,4,45.37,181.48,466
176,2025-12-19,NY,Home,Blender,2,44.19,88.38,181
499,2025-05-25,NY,Toys,Action Figure,2,13.08,26.16,255
2494,2024-03-30,LA,Home,Cookware Set,1,95.64,95.64,390
2257,2024-08-03,CHI,Electronics,Phone Case,2,14.62,29.24,48
1823,2024-07-23,NY,Electronics,Phone Case,3,13.3,39.9,96
123,2025-11-08,SF,Home,Cookware Set,3,90.58,271.74,117
1689,2024-11-26,SF,Toys,Action Figure,1,13.44,13.44,490
2093,2024-11-16,CHI,Grocery,Coffee Beans,5,14.92,74.6,345
2706,2025-12-24,NY,Toys,Action Figure,1,12.31,12.31,387
2549,2025-12-23,LA,Electronics,Laptop,1,996.63,996.63,241
107,2025-11-09,CHI,Clothing,Jeans,2,53.54,107.08,417
2546,2025-07-28,SF,Electronics,Phone Case,1,12.97,12.97,159
1053,2025-04-20,NY,Grocery,Snack Box,2,10.37,20.74,174
195,2024-08-29,NY,Electronics,Laptop,2,779.38,1558.76,192
2126,2025-11-19,LA,Grocery,Olive Oil,1,20.19,20.19,388
1762,2025-06-18,LA,Home,Cookware Set,3,86.61,259.83,145
1015,2025-11-09,LA,Toys,Puzzle,1,20.14,20.14,126
903,2025-10-01,LA,Grocery,Olive Oil,2,20.02,40.04,452
500,2025-11-26,SF,Electronics,Headphones,1,38.84,38.84,456
585,2025-11-17,SF,Toys,Puzzle,1,15.33,15.33,175
660,2024-12-08,SF,Grocery,Olive Oil,1,19.22,19.22,451
1565,2024-11-03,NY,Home,Cookware Set,2,80.87,161.74,498
2189,2024-12-11,NY,Home,Cookware Set,4,75.56,302.24,332
593,2025-11-10,CHI,Electronics,Headphones,2,45.04,90.08,315
2381,2025-11-07,SF,Electronics,Phone Case,1,15.05,15.05,159
1807,2025-11-05,CHI,Clothing,T-Shirt,1,20.98,20.98,243
1362,2025-04-24,LA,Toys,Board Game,2,22.84,45.68,250
2869,2024-04-16,NY,Grocery,Coffee Beans,1,12.04,12.04,107
649,2025-06-28,LA,Clothing,Jacket,3,105.5,316.5,270
1782,2024-10-25,LA,Clothing,Jacket,1,104.03,104.03,95
1870,2024-12-27,LA,Electronics,Headphones,1,38.65,38.65,454
1059,2024-12-15,LA,Clothing,Jacket,3,134.71,404.13,342
1078,2025-12-14,CHI,Electronics,Laptop,1,885.02,885.02,240
1409,2025-04-20,CHI,Home,Lamp,3,28.97,86.91,76
1205,2025-06-17,LA,Toys,Puzzle,5,16.85,84.25,157
534,2025-02-21,CHI,Electronics,Phone Case,4,16.45,65.8,222
2992,2025-11-13,LA,Home,Cookware Set,5,93.07,465.35,70
191,2025-01-26,CHI,Grocery,Olive Oil,1,21.75,21.75,495
2617,2025-11-04,NY,Clothing,Jeans,2,55.72,111.44,272
305,2024-09-30,NY,Clothing,Jacket,3,120.95,362.85,192
2875,2025-03-19,NY,Toys,Board Game,3,25.47,76.41,277
2255,2024-11-06,LA,Grocery,Snack Box,1,9.54,9.54,245
599,2024-08-03,SF,Grocery,Olive Oil,2,21.12,42.24,187
2883,2025-02-26,NY,Electronics,Laptop,5,967.01,4835.05,87
2466,2024-02-06,NY,Clothing,Jacket,1,124.58,124.58,142
2149,2025-11-27,SF,Grocery,Olive Oil,4,22.99,91.96,424
775,2024-11-22,NY,Grocery,Coffee Beans,2,14.08,28.16,426
2570,2024-12-13,CHI,Electronics,Laptop,2,955.57,1911.14,114
740,2024-04-25,CHI,Home,Lamp,1,29.89,29.89,434
518,2025-12-02,SF,Electronics,Laptop,5,869.64,4348.2,495
2273,2024-10-15,NY,Grocery,Coffee Beans,1,13.63,13.63,176
1602,2025-12-15,CHI,Home,Blender,5,41.05,205.25,16
494,2025-11-16,SF,Grocery,Snack Box,2,10.23,20.46,266
961,2025-11-27,CHI,Electronics,Phone Case,3,12.82,38.46,24
616,2024-10-05,LA,Toys,Action Figure,2,13.71,27.42,497
2,2025-06-01,LA,Toys,Board Game,1,21.47,21.47,367
1546,2024-11-20,LA,Toys,Puzzle,3,20.02,60.06,362
469,2025-11-28,LA,Clothing,Jacket,2,106.31,212.62,71
1493,2024-11-18,NY,Grocery,Snack Box,3,10.83,-32.49,222
1093,2025-02-24,NY,Electronics,Laptop,1,905.0,905.0,67
2597,2024-07-01,NY,Grocery,Snack Box,2,10.35,20.7,253
289,2025-12-25,LA,Grocery,Olive Oil,1,20.29,20.29,413
1785,2024-11-25,SF,Grocery,Coffee Beans,1,14.5,14.5,20
2209,2025-06-18,SF,Toys,Puzzle,1,17.91,17.91,298
1399,2025-08-17,LA,Clothing,Jacket,3,134.65,403.95,318
524,2025-07-17,SF,Grocery,Snack Box,3,9.4,28.2,270
591,2025-11-16,LA,Clothing,Jeans,1,51.93,51.93,121
556,2025-10-31,NY,Home,Cookware Set,1,86.13,86.13,265
2110,2025-07-10,SF,Toys,Board Game,1,26.66,26.66,99
2511,2024-03-29,LA,Clothing,Jeans,,55.48,110.96,466
704,2025-07-10,CHI,Home,Blender,4,44.44,177.76,122
1710,2025-12-08,CHI,Home,Blender,2,46.85,93.7,153
367,2024-11-05,LA,Clothing,Jeans,3,57.57,172.71,266
2009,2024-09-02,CHI,Toys,Action Figure,4,10.73,42.92,491
663,2025-02-06,NY,Clothing,T-Shirt,3,17.3,51.9,114
1122,2025-09-04,CHI,Clothing,Jeans,1,50.12,50.12,379
444,2024-09-27,CHI,Home,Cookware Set,4,94.69,378.76,293
2108,2025-04-18,CHI,Electronics,Laptop,1,1024.41,1024.41,150
93,2024-12-14,LA,Electronics,Phone Case,2,14.03,28.06,495
2458,2025-12-08,NY,Toys,Puzzle,1,20.55,20.55,196
2431,2025-12-23,LA,Grocery,Olive Oil,1,18.91,18.91,433
190,2025-04-25,LA,Grocery,Coffee Beans,3,13.2,39.6,189
539,2024-12-18,NY,Electronics,Phone Case,1,16.69,16.69,157
1576,2024-03-20,LA,Electronics,Phone Case,1,15.45,15.45,256
899,2024-03-18,LA,Toys,Board Game,3,24.98,74.94,148
996,2024-03-02,SF,Home,Cookware Set,2,83.03,166.06,322
375,2024-03-13,NY,Toys,Board Game,2,23.06,46.12,185
1310,2024-05-08,NY,Grocery,Snack Box,2,8.51,17.02,19
2823,2025-06-25,CHI,Electronics,Headphones,1,39.67,39.67,268
1994,2025-12-15,LA,Grocery,Olive Oil,1,21.95,21.95,27
2900,2024-06-11,SF,Toys,Board Game,2,21.45,42.9,162
686,2025-10-14,SF,Toys,Action Figure,3,11.29,33.87,78
1298,2024-12-22,NY,Electronics,Laptop,2,866.47,1732.94,179
1255,2024-11-26,NY,Electronics,Phone Case,1,16.96,16.96,491
2259,2025-04-16,LA,Clothing,T-Shirt,4,22.2,88.8,28
2535,2024-11-26,LA,Home,Lamp,1,30.42,30.42,10
1545,2025-09-14,CHI,Grocery,Coffee Beans,4,15.53,62.12,89
1198,2025-01-22,NY,Electronics,Headphones,5,38.53,192.65,90
1163,2025-12-13,CHI,Home,Blender,3,50.83,152.49,335
137,2024-08-19,CHI,Home,Blender,1,44.57,44.57,496
1627,2025-12-12,LA,Toys,Puzzle,3,16.89,50.67,76
2852,2024-10-30,SF,Grocery,Coffee Beans,4,15.16,60.64,258
2919,2025-05-03,NY,Grocery,Olive Oil,1,21.54,21.54,10
1003,2025-05-16,CHI,Toys,Puzzle,2,17.59,35.18,422
2524,2025-11-12,LA,Clothing,Jacket,2,120.3,240.6,368
786,2024-12-03,CHI,Electronics,Phone Case,1,14.51,14.51,295
1126,2024-12-03,LA,Toys,Puzzle,2,17.04,34.08,27
226,2025-10-12,SF,Grocery,Olive Oil,1,24.28,24.28,65
108,2024-11-27,NY,Grocery,Coffee Beans,1,13.81,13.81,497
2029,2025-12-15,NY,Grocery,Snack Box,2,9.95,19.9,500
287,2025-11-18,CHI,Toys,Board Game,4,28.54,114.16,403
2840,2025-07-17,SF,Toys,Puzzle,3,17.27,51.81,207
890,2025-07-29,NY,Grocery,Snack Box,2,10.12,20.24,201
2761,2025-07-23,CHI,Grocery,Snack Box,1,11.15,11.15,65
810,2024-07-23,LA,Clothing,T-Shirt,2,18.42,36.84,38
2985,2025-12-08,CHI,Electronics,Headphones,2,41.32,82.64,163
938,2025-02-08,LA,Home,Cookware Set,1,88.05,88.05,496
129,2024-12-19,SF,Home,Cookware Set,1,86.19,86.19,328
2168,2024-04-21,NY,Clothing,T-Shirt,5,19.07,95.35,238
503,2024-12-18,SF,Toys,Board Game,2,21.98,43.96,360
433,2024-03-24,NY,Electronics,Headphones,2,36.48,72.96,158
337,2024-11-12,SF,Electronics,Laptop,2,793.23,1586.46,176
1264,2024-09-28,NY,Electronics,Laptop,2,1012.38,2024.76,404
1948,2025-12-07,CHI,Clothing,Jacket,4,133.97,535.88,224
2791,2024-11-18,LA,Clothing,T-Shirt,2,17.33,34.66,268
2654,2024-06-16,CHI,Clothing,T-Shirt,5,22.01,110.05,21
247,2025-08-15,NY,Toys,Action Figure,3,13.68,41.04,299
2158,2025-11-22,LA,Electronics,Headphones,3,44.0,132.0,417
566,2025-11-07,CHI,Toys,Puzzle,1,18.49,18.49,424
1584,2025-12-25,SF,Electronics,Headphones,4,34.08,136.32,102
2106,2025-11-16,SF,Home,Cookware Set,2,76.61,153.22,209
1968,2024-03-16,SF,Grocery,Olive Oil,1,19.53,19.53,432
671,2024-11-08,CHI,Home,Blender,3,42.88,128.64,242
1519,2025-11-13,CHI,Grocery,Coffee Beans,4,12.77,51.08,268
1259,2024-11-01,LA,Home,Blender,3,45.16,135.48,219
2199,2025-02-06,CHI,Home,Lamp,4,27.76,111.04,101
2694,2025-06-10,SF,Home,Blender,1,47.03,47.03,318
2887,2024-11-08,SF,Clothing,Jeans,1,62.54,62.54,35
34,2024-05-02,LA,Grocery,Coffee Beans,1,14.74,14.74,297
2058,2025-05-03,SF,Clothing,Jeans,4,50.07,200.28,83
734,2024-04-18,NY,Clothing,T-Shirt,2,19.82,39.64,219
1000,2025-01-04,LA,Clothing,T-Shirt,2,18.97,37.94,365
863,2024-08-14,NY,Home,Blender,1,39.63,39.63,214
453,2025-11-28,NY,Toys,Puzzle,4,17.44,69.76,124
1135,2025-10-18,NY,Toys,Puzzle,2,17.31,34.62,210
868,2024-11-16,NY,Electronics,Laptop,1,969.48,969.48,466
1661,2025-12-21,SF,Toys,Action Figure,2,11.4,22.8,131
2295,2024-08-17,LA,Toys,Puzzle,2,18.16,36.32,238
149,2025-03-07,NY,Home,Blender,1,40.6,40.6,244
2736,2025-10-30,CHI,Clothing,T-Shirt,2,22.37,44.74,69
1115,2024-10-12,SF,Toys,Board Game,1,24.69,24.69,23
1206,2024-04-02,NY,Electronics,Laptop,1,874.76,874.76,374
1257,2024-12-05,LA,Clothing,Jeans,4,59.28,237.12,29
551,2024-11-13,SF,Toys,Board Game,2,27.94,55.88,258
1957,2025-06-21,CHI,Grocery,Snack Box,1,10.16,10.16,77
2250,2025-12-01,LA,Grocery,Snack Box,2,11.09,22.18,355
1393,2024-12-08,CHI,Clothing,Jeans,1,56.41,56.41,217
1961,2024-06-05,LA,Toys,Puzzle,3,19.41,58.23,126
263,2024-10-18,CHI,Grocery,Snack Box,5,8.82,44.1,456
1626,2024-06-11,SF,Home,Cookware Set,1,81.5,81.5,244
2593,2025-08-10,NY,Clothing,Jeans,1,50.86,50.86,407
357,2024-05-09,LA,Toys,Board Game,4,28.69,114.76,128
570,2025-11-09,CHI,Grocery,Snack Box,3,11.22,33.66,393
493,2024-11-17,NY,Toys,Action Figure,1,10.37,10.37,361
808,2025-05-11,NY,Electronics,Phone Case,3,13.54,40.62,459
642,2024-11-22,CHI,Electronics,Phone Case,3,16.61,49.83,98
286,2024-06-28,CHI,Home,Lamp,4,26.05,104.2,285
4,2024-12-10,NY,Toys,Action Figure,1,11.2,11.2,48
160,2025-09-28,NY,Clothing,Jeans,5,60.7,303.5,312
2326,2025-11-06,SF,Electronics,Laptop,2,851.73,1703.46,465
1753,2024-01-29,SF,Grocery,Coffee Beans,1,11.92,11.92,440
2313,2025-12-31,NY,Electronics,Laptop,1,776.65,776.65,133
2863,2025-05-27,CHI,Home,Lamp,3,29.55,88.65,256
2849,2025-12-07,NY,Toys,Action Figure,1,10.71,10.71,424
253,2024-11-01,LA,Toys,Board Game,1,28.43,28.43,483
942,2024-11-19,CHI,Home,Cookware Set,4,80.23,320.92,392
2885,2025-01-15,SF,Electronics,Headphones,1,36.23,36.23,452
773,2025-09-17,SF,Grocery,Snack Box,3,9.56,28.68,172
852,2024-10-06,CHI,Grocery,Olive Oil,2,19.28,38.56,364
387,2025-11-02,CHI,Electronics,Phone Case,3,16.36,49.08,115
1876,2025-12-24,SF,Grocery,Coffee Beans,1,12.31,12.31,39
239,2025-01-06,NY,Electronics,Laptop,2,778.81,1557.62,198
384,2025-11-16,CHI,Electronics,Headphones,2,38.02,76.04,262
1449,2024-02-23,NY,Clothing,Jeans,2,49.79,99.58,278
2611,2025-11-11,LA,Toys,Board Game,3,27.45,82.35,22
1199,2025-12-23,SF,Grocery,Snack Box,2,11.13,22.26,283
1806,2025-10-05,SF,Grocery,Snack Box,2,9.73,19.46,354
1178,2024-07-02,NY,Clothing,T-Shirt,5,17.58,87.9,264
61,2025-01-28,LA,Toys,Puzzle,3,18.41,55.23,76
713,2025-05-19,LA,Grocery,Olive Oil,2,22.13,44.26,363
1300,2024-11-20,SF,Toys,Action Figure,1,10.92,10.92,310
1888,2025-12-05,SF,Toys,Puzzle,1,18.23,18.23,474
1947,2025-12-30,CHI,Clothing,T-Shirt,1,17.6,17.6,227
2097,2024-09-08,SF,Grocery,Coffee Beans,1,11.91,11.91,46
413,2024-08-12,CHI,Grocery,Snack Box,5,8.67,43.35,182
2637,2024-03-05,SF,Clothing,Jeans,3,58.91,176.73,363
1305,2024-11-03,CHI,Toys,Action Figure,2,12.09,24.18,176
1936,2024-05-07,CHI,Home,Blender,1,41.69,41.69,2
592,2024-09-12,SF,Clothing,Jeans,1,50.16,50.16,80
1865,2024-12-01,SF,Toys,Puzzle,1,15.67,15.67,360
1676,2025-01-24,NY,Electronics,Laptop,1,883.41,-883.41,48
257,2024-11-08,NY,Clothing,Jacket,2,111.76,223.52,343
1473,2025-08-21,SF,Grocery,Coffee Beans,2,15.16,30.32,408
1212,2025-07-06,NY,Home,Blender,2,42.81,85.62,149
2523,2024-11-07,LA,Home,Lamp,1,29.81,29.81,73
53,2024-11-17,CHI,Electronics,Phone Case,3,14.71,44.13,311
590,2024-12-16,NY,Home,Blender,3,43.64,130.92,284
922,2025-05-18,CHI,Toys,Board Game,1,23.31,23.31,475
1539,2025-03-23,CHI,Clothing,Jacket,3,132.01,396.03,356
2954,2025-05-08,NY,Grocery,Snack Box,3,10.35,31.05,380
417,2024-06-30,SF,Home,Cookware Set,1,77.39,77.39,31
1152,2025-11-12,CHI,Home,Lamp,4,32.85,131.4,194
2307,2024-12-30,LA,Grocery,Coffee Beans,1,12.58,12.58,293
2004,2025-10-21,SF,Clothing,Jacket,2,119.34,238.68,480
1784,2024-04-24,CHI,Clothing,T-Shirt,1,20.28,20.28,266
120,2024-04-12,CHI,Electronics,Headphones,2,40.03,80.06,52
1432,2025-11-10,NY,Clothing,Jacket,1,131.4,131.4,121
792,2025-12-03,SF,Clothing,T-Shirt,1,17.21,17.21,256
2722,2024-12-04,NY,Grocery,Snack Box,2,11.26,22.52,97
2333,2024-09-11,CHI,Toys,Puzzle,2,18.88,37.76,357
1706,2025-12-27,LA,Grocery,Snack Box,1,11.38,11.38,392
1559,2025-07-18,SF,Home,Blender,5,42.87,214.35,47
1944,2024-10-03,NY,Clothing,T-Shirt,2,20.43,40.86,49
2920,2024-03-27,LA,Clothing,Jacket,3,104.7,314.1,190
588,2024-08-13,LA,Electronics,Laptop,2,783.24,1566.48,410
1323,2025-12-27,NY,Clothing,Jacket,1,137.74,137.74,411
148,2024-01-16,LA,Clothing,T-Shirt,1,20.97,20.97,302
2850,2024-09-26,CHI,Grocery,Olive Oil,1,19.51,19.51,273
2612,2025-09-30,SF,Toys,Action Figure,2,10.47,20.94,50
829,2025-05-28,NY,Electronics,Headphones,2,38.47,76.94,241
2808,2024-10-10,NY,Clothing,T-Shirt,2,22.82,45.64,393
2077,2025-11-08,CHI,Clothing,T-Shirt,2,17.8,35.6,116
2167,2024-05-15,SF,Clothing,T-Shirt,1,18.22,18.22,184
158,2025-08-14,LA,Electronics,Laptop,1,927.11,927.11,337
2024,2025-07-01,NY,Toys,Action Figure,3,10.64,31.92,247
331,2025-03-09,NY,Home,Blender,1,41.66,41.66,230
27,2025-11-20,NY,Toys,Action Figure,3,11.88,35.64,32
690,2024-01-16,CHI,Clothing,T-Shirt,1,18.16,18.16,114
7,2024-10-23,LA,Clothing,Jacket,2,104.5,209.0,444
2843,2025-05-17,CHI,Toys,Action Figure,5,11.13,55.65,439
1692,2025-04-18,SF,Clothing,Jacket,1,125.74,125.74,390
2138,2024-12-15,NY,Electronics,Headphones,1,36.8,36.8,311
2534,2025-01-19,LA,Electronics,Phone Case,1,16.95,16.95,303
1249,2025-09-10,CHI,Toys,Puzzle,2,16.69,33.38,113
1518,2025-11-26,NY,Clothing,Jeans,2,52.85,105.7,49
549,2025-02-18,LA,Grocery,Snack Box,2,8.59,17.18,465
1795,2025-11-06,SF,Clothing,Jacket,4,109.01,436.04,461
1868,2024-09-23,SF,Clothing,Jacket,1,111.23,111.23,232
2833,2024-09-08,SF,Home,Blender,2,44.15,88.3,357
2171,2024-11-22,SF,Grocery,Snack Box,1,11.43,11.43,158
581,2024-11-20,LA,Clothing,Jacket,2,135.51,271.02,346
1895,2024-07-11,NY,Toys,Board Game,4,27.51,110.04,254
731,2024-01-16,NY,Electronics,Laptop,1,805.32,805.32,106
1173,2024-12-22,CHI,Grocery,Olive Oil,2,20.93,41.86,201
2759,2024-11-11,NY,Grocery,Olive Oil,1,19.44,19.44,88
1982,2024-12-26,NY,Clothing,T-Shirt,1,22.95,22.95,113
2735,2024-11-02,SF,Toys,Board Game,1,22.65,22.65,35
251,2024-06-26,SF,Home,Cookware Set,1,84.45,84.45,280
1490,2025-03-31,CHI,Electronics,Phone Case,3,15.93,47.79,135
362,2025-03-15,CHI,Home,Blender,1,48.99,48.99,138
1934,2025-10-10,LA,Home,Cookware Set,2,78.55,157.1,455
522,2024-06-13,SF,Electronics,Laptop,1,840.36,840.36,3
1453,2025-12-15,LA,Grocery,Olive Oil,3,21.5,64.5,68
965,2025-09-23,CHI,Grocery,Snack Box,2,9.96,19.92,412
788,2025-12-11,SF,Clothing,T-Shirt,2,19.31,38.62,206
2729,2025-12-07,NY,Home,Cookware Set,2,91.34,182.68,329
1578,2025-11-22,CHI,Clothing,Jeans,1,49.24,49.24,18
425,2025-12-10,NY,Home,Lamp,1,25.6,25.6,180
2081,2024-12-15,LA,Toys,Board Game,2,24.51,49.02,425
2124,2025-02-05,SF,Toys,Board Game,2,27.87,55.74,69
797,2024-11-03,LA,Grocery,Coffee Beans,1,15.41,15.41,219
2308,2025-11-09,NY,Toys,Puzzle,4,17.32,69.28,215
1882,2024-03-05,SF,Clothing,T-Shirt,1,20.46,20.46,364
507,2025-03-19,CHI,Toys,Board Game,1,25.23,25.23,474
1016,2024-11-24,CHI,Grocery,Olive Oil,2,19.26,38.52,302
521,2024-11-24,NY,Clothing,Jeans,5,54.16,270.8,194
2603,2025-01-18,CHI,Home,Lamp,1,25.69,25.69,393
1284,2025-12-02,NY,Electronics,Headphones,5,37.23,186.15,162
2134,2025-11-16,CHI,Home,Lamp,2,25.97,51.94,218
2794,2024-08-17,SF,Toys,Puzzle,3,17.62,52.86,160
2376,2024-11-01,LA,Grocery,Snack Box,1,11.27,11.27,118
2803,2025-11-02,CHI,Toys,Board Game,2,26.22,52.44,500
1509,2024-12-05,CHI,Clothing,Jeans,4,59.97,239.88,111
770,2024-11-04,CHI,Electronics,Headphones,1,36.01,36.01,383
2133,2024-11-25,LA,Clothing,Jacket,1,118.4,118.4,131
615,2024-02-05,SF,Clothing,T-Shirt,1,20.16,20.16,443
359,2025-01-19,NY,Clothing,Jacket,2,124.77,249.54,207
1581,2025-12-14,NY,Home,Blender,1,46.01,46.01,156
1976,2024-01-25,SF,Electronics,Phone Case,2,13.73,27.46,409
336,2025-12-08,LA,Home,Lamp,2,29.67,59.34,177
2000,2025-04-08,SF,Toys,Action Figure,2,12.59,25.18,151
624,2024-11-21,CHI,Grocery,Olive Oil,,21.43,85.72,317
